time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,-4.89057492849,-4.62564479042,22.8627583696,6.06561701003,0.302100914394,0.0,-4.81129372365,-3.99615061174,5.15372604211,-0.110352019643,0.057775822821,0.0,449.5104225497087,449.01304380206744,450.9534000555994,449.66594950292097
3.4800000000000026,-5.18555798898,-4.8698646772,23.1728690244,6.05902505805,0.305121886113,0.0,-5.0216810583,-4.14499990764,5.18211586827,-0.108911694237,0.0282275868654,0.0,477.48603157310663,475.22722523142613,475.5949708564974,475.6955122024871
3.5400000000000027,-5.49142172454,-5.12185694672,23.4789633773,6.05246600787,0.306386049676,0.0,-5.17418178047,-4.25533133285,5.02113521752,-0.110140988084,0.000215477061051,0.0,415.802741048024,413.34069098175854,413.94690440566114,413.8271709698944
3.6000000000000028,-5.80679172546,-5.38079348356,23.7762832993,6.04587712319,0.306481196296,0.0,-5.33842757521,-4.37648229969,4.88946526399,-0.109170677851,0.00419463558019,0.0,423.3277985256439,423.67013307610864,425.5472024608706,425.61904553512164
3.660000000000003,-6.1322958495,-5.6472851579,24.0663686492,6.03957421277,0.306938765787,0.0,-5.51196794218,-4.50714877464,4.77980231242,-0.0978740043896,0.0137314518513,0.0,432.41249322053886,433.2152673093351,431.78051941681963,432.722729370299
3.720000000000003,-6.47014824444,-5.92316622738,24.3555746568,6.03406908823,0.308126628488,0.0,-5.7497273685,-4.68927213966,4.8588796718,-0.0816968517969,0.0297825287015,0.0,495.09754571672306,496.2773041807944,493.7175326939433,494.9036601420417
3.780000000000003,-6.82110661548,-6.20914831313,24.6457017661,6.02885706696,0.309632669944,0.0,-5.94912552682,-4.84389230439,4.8112883751,-0.0999866258765,0.0135397624579,0.0,457.4278007972593,456.1322090738619,459.45414239598637,457.9952113962703
3.840000000000003,-7.18367055678,-6.50418257291,24.9316056699,6.02279635843,0.31058751556,0.0,-6.136617693,-4.99112605603,4.71837075018,-0.103143528065,0.0202835577605,0.0,442.9357496004932,443.4900822745992,445.1002683807185,444.8329430624584
3.900000000000003,-7.55804415842,-6.80856503471,25.2133430758,6.01656049919,0.312061606458,0.0,-6.34272054066,-5.1554665914,4.67201512737,-0.105552949885,0.03199376323,0.0,461.03076430423147,461.9554030574926,460.536525729501,460.33685529426987
3.960000000000003,-7.94339264042,-7.12173246928,25.4878236391,6.01002359268,0.313641828897,0.0,-6.50276325419,-5.28409750891,4.47742569962,-0.116783922729,0.0115386789254,0.0,411.52379307668747,409.7087443435499,411.68301424366797,410.6761043785809
4.020000000000002,-8.33848805918,-7.4427861688,25.750763075,6.00286362816,0.314245475864,0.0,-6.66756423958,-5.41838898174,4.28725886124,-0.12498560623,0.00692782130537,0.0,412.77471914660964,412.36736440295635,412.5101490403794,411.77091062606627
4.080000000000001,-8.74423154403,-7.77260777016,26.0042560345,5.99564190997,0.314740309382,0.0,-6.85755738505,-5.57633136931,4.16205005597,-0.112435480122,0.0107634817428,0.0,435.2878885720371,435.60873796047986,435.8878970304314,436.9223046796011
4.14,-9.16212914847,-8.11263635917,26.2521557512,5.98894923747,0.315326316323,0.0,-7.07258830043,-5.75852993729,4.1003528563,-0.109821185255,0.00769489563628,0.0,458.22689372078554,457.98269463228166,459.6333424578409,459.8299676058946
